Unnamed: 0,recipe_name,Ingredients,Ingredients_alpha,eng_Ingredients_alpha,Ingredients_string
7,"[' Omlette aux crevettes ', '']",-   crevettes  -   beurre  - œufs  -sel  -poivre noir  -    persil  -huile    ,"{'crevettes': 145, 'beurre': 60, 'œufs': 0, 'sel': 778, 'poivre noir': 399, 'persil': 338, 'huile': 901}","{'shrimp': 145, 'butter': 60, 'egg': 0, 'salt': 778, 'white pepper': 399, 'parsley': 338, 'cooking oil': 901}","'shrimp', 'butter', 'egg', 'salt', 'white pepper', 'parsley', 'cooking oil'"
8,"[' Omlette à la sauce piquante ', '']",-   tomates  - œufs  -  ail  -   piment fort    -   huile  -    sel  -    carvi   ,"{'tomates': 364, 'œufs': 0, 'ail': 259, 'piment fort': 362, 'huile': 901, 'sel': 778, 'carvi': 326}","{'tomato': 364, 'egg': 0, 'garlic': 259, 'capsicum': 362, 'cooking oil': 901, 'salt': 778, 'caraway': 326}","'tomato', 'egg', 'garlic', 'capsicum', 'cooking oil', 'salt', 'caraway'"
9,"[' Omelette aux pommes de terre et aux merguez', 'Taqliyat al-batata bel-merguaz', '']",-   merguez -   pomme de terre -   huile  -      tomate  -    ail  - œufs  -   poivre rouge -    carvi    -    piment fort   -    sel   ,"{'viande': 276, 'ail': 259, 'poivre rouge': 339, 'cumin': 332, 'gingembre': 333, 'sel': 778, 'poivre': 339, 'cannelle': 330, 'coriandre': 254, 'allspice': 375, 'clove': 331, 'piment': 362, 'tabel': 254, 'menthe': 262, 'graines de fenouil': 257, 'poivre noir': 399, 'huile': 901, 'pomme de terre': 373, 'tomate': 364, 'œufs': 0, 'carvi': 326, 'piment fort': 362}","{'meat': 276, 'garlic': 259, 'pepper': 339, 'cumin': 332, 'ginger': 333, 'salt': 778, 'pepper': 339, 'cinnamon': 330, 'coriander': 254, 'allspice': 375, 'clove': 331, 'capsicum': 362, 'coriander': 254, 'mint': 262, 'fennel': 257, 'white pepper': 399, 'cooking oil': 901, 'potato': 373, 'tomato': 364, 'egg': 0, 'caraway': 326, 'capsicum': 362}","'meat', 'garlic', 'pepper', 'cumin', 'ginger', 'salt', 'pepper', 'cinnamon', 'coriander', 'allspice', 'clove', 'capsicum', 'coriander', 'mint', 'fennel', 'white pepper', 'cooking oil', 'potato', 'tomato', 'egg', 'caraway','capsicum'"
10,"[' Omlette aux poivrons frais ', '']", -   poivrons  - œufs  -  sel  -   huile      -  viande    -    persil  -    coriandre  -    ail  -   poivre noir  -    cumin  -  sel  - œuf   ,"{'poivrons': 339, 'œufs': 0, 'sel': 778, 'huile': 901, 'viande': 276, 'persil': 338, 'coriandre': 254, 'ail': 259, 'poivre noir': 399, 'cumin': 332, 'œuf': 0}","{'pepper': 339, 'egg': 0, 'salt': 778, 'cooking oil': 901, 'meat': 276, 'parsley': 338, 'coriander': 254, 'garlic': 259, 'white pepper': 399, 'cumin': 332, 'egg': 0}","'pepper', 'egg', 'salt', 'cooking oil', 'meat', 'parsley', 'coriander', 'garlic', 'white pepper', 'cumin', 'egg'"
0,"[' Sauce pour couscous ', '']",- smen - huile  -   tomate - safran  - sel  - poivre noir  - pois chiches  ,"{'huile': 901, 'tomate': 364, 'safran': 340, 'pois chiches': 417, 'smen': 60, 'sel': 778, 'poivre noir': 399}","{'cooking oil': 901, 'tomato': 364, 'saffron': 340, 'chickpea': 417, 'butter': 60, 'salt': 778, 'white pepper': 399}","'cooking oil', 'tomato', 'saffron', 'chickpea', 'butter', 'salt', 'white pepper'"
1,"[' Sauce relevée', '']",-  piment rouge   -     ail    -    huile -     sel  -     cumin  ,"{'cumin': 332, 'huile': 901, 'ail': 259, 'sel': 778, 'piment rouge': 362}","{'cumin': 332, 'cooking oil': 901, 'garlic': 259, 'salt': 778, 'capsicum': 362}","'cumin', 'cooking oil', 'garlic', 'salt', 'capsicum'"
2,"[' Hrissa', '']",-    piment rouge   -     ail  -     coriandre    -     sel  -     carvi -    huile   ,"{'coriandre': 254, 'huile': 901, 'ail': 259, 'sel': 778, 'piment rouge': 362, 'carvi': 326}","{'coriander': 254, 'cooking oil': 901, 'garlic': 259, 'salt': 778, 'capsicum': 362, 'caraway': 326}","'coriander', 'cooking oil', 'garlic', 'salt', 'capsicum', 'caraway'"
3,"[' Sauce douce ', '']",- smen - safran   - cannelle  -     poivre noir -     sel - miel ou sucre -  oignon  - eau de fleur  oranger  - écorces   orange   ,"{'miel': 315, 'écorces   orange': 122, 'safran': 340, 'cannelle': 330, 'smen': 60, 'sel': 778, 'poivre noir': 399, 'oignon': 348, 'eau de fleur  oranger': 121}","{'honey': 315, 'orange oil': 122, 'saffron': 340, 'cinnamon': 330, 'butter': 60, 'salt': 778, 'white pepper': 399, 'onion': 348, 'neroli oil': 121}","'honey', 'orange oil', 'saffron', 'cinnamon', 'butter', 'salt', 'white pepper', 'onion', 'neroli oil'"
4,"[' Sauce pour viande braisée ', '']",- smen - safran  - poivre noir  - cannelle - oignons - persil - jus  citron  - sel  ,"{'safran': 340, 'cannelle': 330, 'persil': 338, 'jus  citron': 240, 'smen': 60, 'sel': 778, 'poivre noir': 399, 'oignons': 348}","{'saffron': 340, 'cinnamon': 330, 'parsley': 338, 'lemon': 240, 'butter': 60, 'salt': 778, 'white pepper': 399, 'onion': 348}","'saffron', 'cinnamon', 'parsley', 'lemon', 'butter', 'salt', 'white pepper', 'onion'"
5,"[' Sauce rouge pour viande dorée ', '']",- smen - gingembre - poivre rouge - safran  - cumin - sel - oignons  - ail -    coriandre   ,"{'cumin': 332, 'coriandre': 254, 'ail': 259, 'gingembre': 333, 'safran': 340, 'smen': 60, 'sel': 778, 'poivre rouge': 339, 'oignons': 348}","{'cumin': 332, 'coriander': 254, 'garlic': 259, 'ginger': 333, 'saffron': 340, 'butter': 60, 'salt': 778, 'pepper': 339, 'onion': 348}","'cumin', 'coriander', 'garlic', 'ginger', 'saffron', 'butter', 'salt', 'pepper', 'onion'"
6,"[' Sauce blonde pour viande dorée ', '']",- smen - safran  - cannelle - sel  - oignon   ,"{'safran': 340, 'cannelle': 330, 'smen': 60, 'sel': 778, 'oignon': 348}","{'saffron': 340, 'cinnamon': 330, 'butter': 60, 'salt': 778, 'onion': 348}","'saffron', 'cinnamon', 'butter', 'salt', 'onion'"
7,"[' Sauce pour viande sautée', '']",- gingembre  - safran  - sel -     eau  - oignons  - ail  -    coriandre - citrons   - olives    ,"{'coriandre': 254, 'citrons': 240, 'olives': 307, 'ail': 259, 'gingembre': 333, 'safran': 340, 'sel': 778, 'eau': 794, 'oignons': 348}","{'coriander': 254, 'lemon': 240, 'olive': 307, 'garlic': 259, 'ginger': 333, 'saffron': 340, 'salt': 778, 'water': 794, 'onion': 348}","'coriander', 'lemon', 'olive', 'garlic', 'ginger', 'saffron', 'salt', 'water', 'onion'"
8,"[' Sauce pour viande marinée ', '']",- safran  - poivre rouge - cumin  - gingembre  - poivre noir  - ail - cannelle - oignons  - persil  - coriandre  ,"{'cumin': 332, 'coriandre': 254, 'ail': 259, 'gingembre': 333, 'safran': 340, 'cannelle': 330, 'persil': 338, 'poivre noir': 399, 'poivre rouge': 339, 'oignons': 348}","{'cumin': 332, 'coriander': 254, 'garlic': 259, 'ginger': 333, 'saffron': 340, 'cinnmon': 330, 'parsley': 338, 'white pepper': 399, 'pepper': 339, 'onion': 348}","'cumin', 'coriander', 'garlic', 'ginger', 'saffron', 'cinnamon', 'parsley', 'white pepper', 'pepper', 'onion'"
9,"[' Sauce vinaigrée - khmiri ', '']",- beurre  - poivre noir  - sel  - safran - vinaigre - eau  ,"{'beurre': 60, 'safran': 340, 'sel': 778, 'poivre noir': 399, 'eau': 794, 'vinaigre': 322}","{'butter': 60, 'saffron': 340, 'salt': 778, 'white pepper': 399, 'water': 794, 'vinegar': 322}","'butter', 'saffron', 'salt', 'white pepper', 'water', 'vinegar'"
10,"[' Sauce tomate ', '']",-    tomates  -       tomate  -    beurre  -     sel  -     poivre noir  -    persil -     thym     -     laurier      -  oignons    -     ail -    sucre     ,"{'sucre': 781, 'beurre': 60, 'tomate': 364, 'ail': 259, 'oignons ': 348, 'sel': 778, 'poivre noir': 399, 'thym': 269, 'tomates': 364, 'persil': 338, 'laurier': 305}","{'sugar': 781, 'butter': 60, 'tomato': 364, 'garlic': 259, 'onion': 348, 'salt': 778, 'white pepper': 399, 'thyme': 269, 'tomato': 364, 'parsley': 338, 'laurel': 305}","'sugar', 'butter', 'tomato', 'garlic', 'onion', 'salt', 'white pepper', 'thyme', 'tomato', 'parsley', 'laurel'"
0,"[' Acida à la chakchouka', '']",-   farine -    eau -    sel   -   tomates -  poivrons -   oignon   -     tomate -   tabel -    ail -   poivre rouge -    ras lhanout -    carvi -   merguez - œuf  ,"{'poivrons': 339, 'farine': 920, 'œuf': 0, 'tomate': 364, 'tabel': 254, 'ail': 259, 'cumin': 332, 'gingembre': 333, 'sel': 778, 'poivre': 339, 'cannelle': 330, 'coriandre': 254, 'allspice': 375, 'clove': 331, 'piment': 362, 'oignon': 348, 'poivre rouge': 339, 'tomates': 364, 'eau': 794, ‘boyaux': 276, 'viande': 276, 'ail': 259, 'poivre rouge': 339, 'piment rouge ': 362, 'coriandre ': 254, 'sel': 778, 'carvi ': 326, ' huile ': 901, 'cumin': 332, 'gingembre': 333, 'poivre': 339, 'cannelle': 330, 'coriandre': 254, 'allspice': 375, 'clove': 331, 'piment': 362, 'tabel': 254, 'menthe': 262, 'graines de fenouil': 257, 'poivre noir': 399, 'huile': 901, 'carvi': 326}","{'pepper': 339, 'flour': 920, 'egg': 0, 'tomato': 364, 'coriander': 254, 'garlic': 259, 'cumin': 332, 'ginger': 333, 'salt': 778, 'pepper': 339, 'cinnamon': 330, 'coriander': 254, 'allspice': 375, 'clove': 331, 'capsicum': 362, 'onion': 348, 'pepper': 339, 'tomato': 364, 'water': 794, ‘meat': 276, 'meat': 276, 'garlic': 259, 'pepper': 339, 'capsicum': 362, 'coriander ': 254, 'salt': 778, 'caraway': 326, ' cooking oil': 901, 'cumin': 332, 'ginger': 333, 'pepper': 339, 'cinnamon': 330, 'coriander': 254, 'allspice': 375, 'clove': 331, 'capsicum': 362, 'coriander': 254, 'mint': 262, 'fennel': 257, 'white pepper': 399, 'cooking oil': 901, 'caraway': 326}","'pepper', 'flour', 'egg', 'tomato', 'coriander', 'garlic', 'cumin', 'ginger', 'salt', 'pepper', 'cinnamon', 'coriander', 'allspice', 'clove', 'capsicum', 'onion', 'pepper', 'tomato', 'water', 'meat', 'meat', 'garlic', 'pepper', 'capsicum', 'coriander', 'salt', 'caraway', 'cooking oil', 'cumin', 'ginger', 'pepper', 'cinnamon', 'coriander', 'allspice', 'clove', 'capsicum', 'coriander', 'mint', 'fennel', 'white pepper', 'cooking oil', 'caraway'"
1,"[' Acida marocaine', '']",-     semoule -    beurre -miel -sel -eau  ,"{'miel': 315, 'beurre': 60, 'sel': 778, 'semoule': 869, 'eau': 794}","{'honey': 315, 'butter': 60, 'salt': 778, 'semolina': 869, 'water': 794}","'honey', 'butter', 'salt', 'semolina', 'water'"
2,"[' Acida tunisienne', '']",-   farine -    eau -   beurre -    sel -   eau de rose -sucre      ,"{'eau de rose': 121, 'farine': 920, 'sucre': 781, 'beurre': 60, 'sel': 778, 'eau': 794}","{'neroli oil': 121, 'flour': 920, 'sugar': 781, 'butter': 60, 'salt': 778, 'water': 794}","'neroli oil', 'flour', 'sugar', 'butter', 'salt', 'water'"
3,"[' Couscous:prèparation', '']",-   semoule   -   semouline -   huile -eau -   sel  ,"{'huile': 901, 'sel': 778, 'semoule': 869, 'eau': 794, 'semouline': 869}","{'cooking oil': 901, 'salt': 778, 'semolina: 869, 'water': 794, 'semolina': 869}","'cooking oil', 'salt', 'semolina', 'water', 'semolina'"
4,"[' Couscous ceffa', 'mesfouf', '']",-   couscous     -   beurre -    sel -  cannelle -sucre      ,"{'sucre': 781, 'couscous': 864, 'beurre': 60, 'cannelle': 330, 'sel': 778}","{'sugar': 781, 'couscous': 864, 'butter': 60, 'cinnmon': 330, 'salt': 778}","'sugar', 'couscous', 'butter', 'cinnamon', 'salt'"
5,"[' Coucous au lait', '']",-   couscous     -    lait  -   sucre     -   noix   -   dattes   -   beurre  ,"{'sucre': 781, 'dattes': 177, 'couscous': 864, 'beurre': 60, 'noix': 297, 'lait': 88}","{'sugar': 781, 'dates': 177, 'couscous': 864, 'butter': 60, 'walnut': 297, 'milk': 88}","'sugar', 'dates', 'couscous', 'butter', 'walnut', 'milk'"
6,"[' Couscous au lègumes', '']",-    agneau -   couscous   -   pois chiches   -   fèves  - pommes de terre   -   carottes -   courges - poivrons - piment fort - oignons    -  huile -     tomate -   poivre rouge -   tabel -    poivre noir -   sel  ,"{'poivrons': 339, 'pommes de terre': 373, 'couscous': 864, 'huile': 901, 'tomate': 364, 'carottes': 368, 'oignons ': 348, 'tabel': 254, 'agneau': 275, 'pois chiches': 417, 'sel': 778, 'fèves': 284, 'poivre noir': 399, 'poivre rouge': 339, 'piment fort': 362, 'courges': 526}","{'pepper': 339, 'potato': 373, 'couscous': 864, 'cooking oil': 901, 'tomato': 364, 'carrot': 368, 'onion': 348, 'coriander': 254, 'lamb': 275, 'chickpea': 417, 'salt': 778, 'beans': 284, 'white pepper': 399, 'pepper': 339, 'capsicum': 362, 'butternut squash': 526}","'pepper', 'potato', 'couscous', 'cooking oil', 'tomato', 'carrot', 'onion', 'coriander', 'lamb', 'chickpea', 'salt', 'beans', 'white pepper', 'pepper', 'capsicum', 'butternut squash'"
7,"[' Couscous bidaoui', '']",-   couscous   -     mouton -   oignons  -   tomates -   chou  -   courges -   navets -   carottes -   pois chiches   - piment fort -     coriandre -   beurre -  huile -   safran -   poivre noir -    sel  ,"{'navets': 358, 'coriandre': 254, 'couscous': 864, 'beurre': 60, 'huile': 901, 'carottes': 368, 'oignons  ': 348, 'safran': 340, 'mouton': 277, 'pois chiches': 417, 'sel': 778, 'poivre noir': 399, 'tomates': 364, 'piment fort': 362, 'courges': 526, 'chou': 353}","{'turnip': 358, 'coriander': 254, 'couscous': 864, 'butter': 60, 'cooking oil': 901, 'carrot': 368, 'onion  ': 348, 'saffron': 340, 'mutton': 277, ' chickpea': 417, 'salt': 778, 'white pepper': 399, 'tomato': 364, 'capsicum': 362, 'butternut squash': 526, 'cabbage': 353}","'turnip', 'coriander', 'couscous', 'butter', 'cooking oil', 'carrot', 'onion', 'saffron', 'mutton', 'chickpea', 'salt', 'white pepper', 'tomato', 'capsicum', 'butternut squash', 'cabbage'"
8,"[' Couscous au poisson ', '']",-   couscous   -   poisson -  pois chiches   -   carottes - pommes de terre   -   chou -   courges - poivrons - oignon      -  huile -     tomate -   harissa -   poivre rouge -    cumin -   sel  ,"{'cumin': 332, 'poivrons': 339, 'pommes de terre': 373, 'couscous': 864, 'huile': 901, 'tomate': 364, 'carottes': 368, 'poisson': 151, 'pois chiches': 417, 'piment rouge ': 362, 'ail': 259, 'coriandre ': 254, 'sel': 778, 'carvi ': 326, ' huile ': 901, 'oignon': 348, 'poivre rouge': 339, 'courges': 526, 'chou': 353}","{'cumin': 332, 'pepper': 339, 'potato': 373, 'couscous': 864, 'cooking oil': 901, 'tomato': 364, 'carrot': 368, 'fish': 151, 'chickpea': 417, 'capsicum': 362, 'garlic': 259, 'coriander': 254, 'salt': 778, 'caraway ': 326, ' cooking oil ': 901, 'onion': 348, 'pepper': 339, 'butternut squash': 526, 'cabbage': 353}","'cumin', 'pepper', 'potato', 'couscous', 'cooking oil', 'tomato', 'carrot', 'fish', 'chickpea', 'capsicum', 'garlic', 'coriander', 'salt', 'caraway', 'cooking oil', 'onion', 'pepper', 'butternut squash', 'cabbage'"
9,"[' Couscous au poulet ', '']",-   couscous   - poulet    -   oignons  - tomate -     pois chiches   -   smen -   cannelle -   safran  -    poivre noir -sel -citron  -   beurre  -   poivre noir  - cannelle  ,"{'couscous': 864, 'tomate': 364, 'beurre': 60, 'poulet': 272, 'oignons ': 348, 'safran': 340, 'cannelle': 330, 'pois chiches': 417, 'smen': 60, 'sel': 778, 'poivre noir': 399, 'citron': 240}","{'couscous': 864, 'tomato': 364, 'butter': 60, 'chicken': 272, 'onion': 348, 'saffron': 340, 'cinnamon': 330, 'chickpea': 417, 'butter': 60, 'salt': 778, 'white pepper': 399, 'lemon': 240}","'couscous', 'tomato', 'butter', 'chicken', 'onion', 'saffron', 'cinnamon', 'chickpea', 'butter', 'salt', 'white pepper', 'lemon'"
10,"[' Couscous au poulet farci', ""Kesksou be djedj m'ammar"", '']",-   couscous   - poulet    -   oignons  - tomates -  pois chiches    -   smen  -  huile -    poivre rouge -   poivre noir -sel -   viande   -abattis - œuf -     carvi -   sel -    ras lhanout  ,"{'abattis': 276, 'couscous': 864, 'huile': 901, 'viande': 276, 'poulet': 272, 'oignons ': 348, 'œuf': 0, 'cumin': 332, 'gingembre': 333, 'sel': 778, 'poivre': 339, 'cannelle': 330, 'coriandre': 254, 'allspice': 375, 'clove': 331, 'piment': 362, 'pois chiches': 417, 'smen': 60, 'poivre noir': 399, 'tomates': 364, 'poivre rouge': 339, 'carvi': 326}","{'meat': 276, 'couscous': 864, 'cooking oil': 901, 'meat': 276, 'chicken': 272, 'onion': 348, 'egg': 0, 'cumin': 332, 'ginger': 333, 'salt': 778, 'pepper': 339, 'cinnamon': 330, 'coriander': 254, 'allspice': 375, 'clove': 331, 'capsicum': 362, 'chickpea': 417, 'butter': 60, 'white pepper': 399, 'tomato': 364, 'pepper': 339, 'caraway': 326}","'meat', 'couscous', 'cooking oil', 'meat', 'chicken', 'onion', 'egg', 'cumin', 'ginger', 'salt', 'pepper', 'cinnamon', 'coriander', 'allspice' , 'clove' , 'capsicum', 'chickpea', 'butter', 'white pepper', 'tomato', 'pepper', 'caraway'"
11,"[' Couscous aux oignons et au miel ', '']",-   couscous   - poulet   ou      mouton -    oignons  -   beurre -   miel -   safran  - cannelle -   poivre noir -   cannelle   -   sel  ,"{'miel': 315, 'couscous': 864, 'beurre': 60, 'poulet': 272, 'oignons ': 348, 'safran': 340, 'cannelle': 330, 'sel': 778, 'poivre noir': 399}","{'honey': 315, 'couscous': 864, 'butter': 60, 'chicken': 272, 'onion': 348, 'saffron': 340, 'cinnamon': 330, 'salt': 778, 'pepper': 399}","'honey', 'couscous', 'butter', 'chicken', 'onion', 'saffron', 'cinnamon', 'salt', 'pepper'"
12,"[' Couscous saycouk', '']",-   couscous     -   beurre -     sel -    lben  ,"{'lben': 788, 'sel': 778, 'couscous': 864, 'beurre': 60}","{'whey': 788, 'salt': 778, 'couscous': 864, 'butter': 60}","'whey', 'salt', 'couscous', 'butter'"
13,"[' Couscous aux raisins secs et pois chiches', '']",-   couscous   - poulet   ou      mouton -   oignons -   pois chiches   -   raisins   -   beurre -   safran -    poivre noir -   sel  ,"{'couscous': 864, 'beurre': 60, 'poulet': 272, 'safran': 340, 'pois chiches': 417, 'sel': 778, 'poivre noir': 399, 'raisins ': 182, 'oignons': 348}","{'couscous': 864, 'butter': 60, 'chicken': 272, 'saffron': 340, 'chickpea': 417, 'salt': 778, 'white pepper': 399, 'grape ': 182, 'onion': 348}","'couscous', 'butter', 'chicken', 'saffron', 'chickpea', 'salt', 'white pepper', 'grape', 'onion'"
14,"[' Mesfouf gras', '']",-   couscous     -   beurre -    sel -   fruits       -   lait  -   sucre - jaunes  œufs -   ma zena -   eau de rose  ,"{'ma zena': 56, 'sucre': 781, 'eau de rose': 121, 'noix': 297, 'noisettes': 293, 'pistache': 439, 'amande': 281, 'couscous': 864, 'beurre': 60, 'sel': 778, 'lait': 88, 'jaunes  œufs': 983}","{'corn': 56, 'sugar': 781, 'neroli oil': 121, 'walnut': 297, 'hazelnut': 293, 'pistachio': 439, 'almond': 281, 'couscous': 864, 'butter': 60, 'salt': 778, 'milk': 88, 'egg yolk': 983}","'corn', 'sugar', 'neroli oil', 'walnut', 'hazelnut', 'pistachio', 'almond', 'couscous', 'butter', 'salt', 'milk', 'egg yolk'"
15,"["" Couscous à la viande de conserve (khli')"", '']",-   couscous   -   viande -   oignons - tomates -   choux -   courges -   carottes - pommes de terre -   fèvettes - piment fort -   beurre -   safran -   poivre noir -   poivre rouge -   sel  ,"{'pommes de terre': 373, 'couscous': 864, 'fèvettes': 284, 'viande': 276, 'carottes': 368, 'oignons ': 348, 'beurre': 60, 'safran': 340, 'poivre rouge': 339, 'poivre noir': 399, 'sel': 778, 'tomates': 364, 'choux': 353, 'piment fort': 362, 'courges': 526}","{'potato': 373, 'couscous': 864, 'beans': 284, 'meat': 276, 'carrot': 368, 'onion': 348, 'butter': 60, 'saffron': 340, 'pepper': 339, 'white pepper': 399, 'salt': 778, 'tomato': 364, 'cabbage': 353, 'capsicum': 362, 'butternut squash': 526}","'potato', 'couscous', 'beans', 'meat', 'carrot', 'onion', 'butter', 'saffron', 'pepper', 'white pepper', 'salt', 'tomato', 'cabbage', 'capsicum', 'butternut squash'"
16,"[' Macaroni à la sauce tomate', '']",-   spaghettis -   thon blanc     - œufs   -  poivrons rouge -    câpres -    laurier -    ail -   harissa -   tomates -piment de cayenne -poivre noir -sel  ,"{'poivrons rouge': 362, 'œufs': 0, 'thon blanc': 679, 'ail': 259, 'piment de cayenne': 362, 'piment rouge ': 362, 'coriandre ': 254, 'sel': 778, 'carvi ': 326, ' huile ': 901, 'poivre noir': 399, 'tomates': 364, 'câpres': 414, 'spaghettis': 484, 'laurier': 305}","{'capsicum': 362, 'egg': 0, ' albacore tuna': 679, 'garlic': 259, 'capsicum': 362, 'capsicum': 362, 'coriander: 254, 'salt': 778, 'caraway ': 326, ' cooking oil': 901, 'white pepper': 399, 'tomato': 364, 'capers': 414, 'pasta': 484, 'laurel': 305}","'capsicum', 'egg', 'albacore tuna', 'garlic', 'capsicum', 'capsicum', 'coriander', 'salt', 'caraway', 'cooking oil', 'white pepper', 'tomato', 'capers', 'pasta', 'laurel'"
